Path,Surface(micron2),Phase_PV(nm),Phase_StdDev(nm),Phase_avg(nm),Phase_median(nm),Surface_density(pg/micron2),Dry_mass(pg),Optical_volume(micron3),Phase_max(nm),Phase_min(nm),Circularity,Perimeter(micron),Ellipse_axis_ratio,Convexity,Solidity,Surface_Centroid_X,Surface_Centroid_Y,Mass_Centroid_X,Mass_Centroid_Y
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0006.tif,195.493,405.399,136.898,222.906,287.746,1.238,242.093,43.577,410.411,5.012,0.783,55.996,0.821,0.817,0.812,208.664,178.465,209.06,175.914
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0006.tif,330.203,411.88,128.439,150.146,112.521,0.834,275.436,49.579,414.172,2.292,0.348,109.118,0.705,0.668,0.577,213.494,162.955,214.362,163.146
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0007.tif,287.49,399.105,128.942,168.275,161.81,0.935,268.763,48.377,404.134,5.029,0.872,64.365,0.803,0.799,0.837,208.571,178.691,208.946,176.884
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0007.tif,303.918,405.96,122.569,145.071,119.689,0.806,244.943,44.09,406.198,0.238,0.658,76.162,0.855,0.76,0.777,216.528,159.732,216.659,159.713
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0007.tif,255.182,608.697,156.402,174.843,109.481,0.971,247.87,44.617,614.29,5.593,0.753,65.263,0.715,0.763,0.806,357.839,16.863,356.787,18.807
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0008.tif,277.086,413.929,135.722,176.821,168.374,0.982,272.192,48.995,418.241,4.312,0.812,65.499,0.719,0.815,0.848,209.146,179.425,209.766,177.461
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0008.tif,310.489,392.015,126.112,142.947,110.573,0.794,246.575,44.384,394.813,2.799,0.584,81.76,0.994,0.758,0.717,215.974,161.446,216.243,160.719
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0008.tif,680.119,613.163,118.441,98.758,63.902,0.549,373.152,67.167,618.234,5.07,0.562,123.322,0.59,0.732,0.794,353.497,30.347,356.66,24.721
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0009.tif,252.444,402.822,131.877,192.677,196.502,1.07,270.222,48.64,407.12,4.298,0.867,60.48,0.701,0.806,0.84,209.443,179.239,209.808,178.236
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0009.tif,270.514,389.713,126.949,160.386,138.682,0.891,241.037,43.387,394.473,4.761,0.615,74.349,0.907,0.767,0.746,215.119,160.978,216.238,160.3
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0009.tif,353.75,336.632,103.221,124.053,93.677,0.689,243.799,43.884,339.007,2.374,0.433,101.274,0.749,0.726,0.656,284.176,105.232,285.526,100.652
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0010.tif,281.466,386.598,127.681,177.261,183.083,0.985,277.184,49.893,388.095,1.497,0.845,64.702,0.798,0.8,0.832,208.811,180.625,208.596,179.734
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0010.tif,254.086,407.968,131.604,167.213,145.284,0.929,236.036,42.486,409.935,1.968,0.785,63.788,0.922,0.794,0.786,215.468,161.265,216.488,160.147
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0011.tif,313.775,351.247,121.006,155.551,154.141,0.864,271.155,48.808,355.062,3.815,0.644,78.26,0.728,0.735,0.766,206.515,182.41,206.697,180.628
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0011.tif,267.229,414.564,135.186,158.649,128.289,0.881,235.531,42.396,414.05,-0.514,0.677,70.444,0.873,0.741,0.764,213.994,161.752,215.004,160.772
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0011.tif,554.719,616.422,132.92,114.092,65.365,0.634,351.606,63.289,619.474,3.051,0.657,102.982,0.608,0.744,0.786,352.358,32.654,355.978,27.621
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0012.tif,364.702,313.432,111.347,135.05,128.127,0.75,273.627,49.253,316.513,3.081,0.434,102.745,0.691,0.679,0.712,204.961,183.048,205.491,180.722
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0012.tif,297.894,381.16,129.454,146.677,116.745,0.815,242.746,43.694,381.745,0.585,0.655,75.577,0.794,0.777,0.762,214.355,161.373,214.536,161.291
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0012.tif,545.957,590.345,127.276,112.679,66.425,0.626,341.765,61.518,595.351,5.006,0.606,106.413,0.577,0.734,0.778,351.812,32.233,355.322,26.941
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0013.tif,416.724,290.826,98.169,118.725,96.494,0.66,274.864,49.476,294.145,3.319,0.563,96.451,0.678,0.718,0.746,201.453,185.995,203.067,182.521
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0013.tif,373.463,336.213,113.134,121.831,80.813,0.677,252.774,45.499,339.04,2.827,0.522,94.775,0.815,0.734,0.698,214.167,161.176,213.729,161.906
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0013.tif,359.773,346.037,105.198,123.232,86.452,0.685,246.309,44.336,349.618,3.581,0.401,106.122,0.583,0.696,0.606,282.323,106.37,284.675,101.179
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0013.tif,221.23,594.807,155.824,202.78,157.476,1.127,249.229,44.861,593.311,-1.496,0.611,67.465,0.922,0.728,0.744,353.963,21.762,354.462,23.115
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0014.tif,530.624,260.276,80.205,96.521,76.476,0.536,284.536,51.216,255.696,-4.58,0.55,110.109,0.712,0.706,0.755,201.255,186.998,201.994,183.626
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_1_MMStack_Pos20_0014.tif,388.248,280.466,96.076,115.242,96.141,0.64,248.569,44.742,280.532,0.066,0.575,92.149,0.782,0.729,0.758,214.216,160.071,213.826,160.96
